filename,source_report,buffer,prefix,report_type,router,seed,ttl,delivery_prob,overhead_ratio,latency_avg,hopcount_avg,buffertime_avg
TEST_FirstContactRouter_83_104_43M_MessageStatsReport.txt,MessageStatsReport,43,TEST,MessageStatsReport,FirstContactRouter,83,104,0.1756,61.3367,2960.4042,7.3539,476.4673
TEST_FirstContactRouter_83_104_57M_MessageStatsReport.txt,MessageStatsReport,57,TEST,MessageStatsReport,FirstContactRouter,83,104,0.1756,61.3367,2960.4042,7.3539,476.4673
TEST_FirstContactRouter_83_104_5M_MessageStatsReport.txt,MessageStatsReport,5,TEST,MessageStatsReport,FirstContactRouter,83,104,0.1555,66.3344,2790.6614,7.4511,449.694
TEST_FirstContactRouter_83_104_60M_MessageStatsReport.txt,MessageStatsReport,60,TEST,MessageStatsReport,FirstContactRouter,83,104,0.1756,61.3367,2960.4042,7.3539,476.4673
TEST_FirstContactRouter_83_104_77M_MessageStatsReport.txt,MessageStatsReport,77,TEST,MessageStatsReport,FirstContactRouter,83,104,0.1756,61.3367,2960.4042,7.3539,476.4673
TEST_FirstContactRouter_83_104_92M_MessageStatsReport.txt,MessageStatsReport,92,TEST,MessageStatsReport,FirstContactRouter,83,104,0.1756,61.3367,2960.4042,7.3539,476.4673
TEST_FirstContactRouter_83_104_9M_MessageStatsReport.txt,MessageStatsReport,9,TEST,MessageStatsReport,FirstContactRouter,83,104,0.1729,62.1811,2962.8503,7.3876,477.2224
TEST_FirstContactRouter_83_120_100M_MessageStatsReport.txt,MessageStatsReport,100,TEST,MessageStatsReport,FirstContactRouter,83,120,0.1961,57.9351,3360.1477,7.5854,516.2375
TEST_FirstContactRouter_83_120_15M_MessageStatsReport.txt,MessageStatsReport,15,TEST,MessageStatsReport,FirstContactRouter,83,120,0.1961,57.9351,3360.1477,7.5854,516.2375
TEST_FirstContactRouter_83_120_22M_MessageStatsReport.txt,MessageStatsReport,22,TEST,MessageStatsReport,FirstContactRouter,83,120,0.1961,57.9351,3360.1477,7.5854,516.2375
TEST_FirstContactRouter_83_120_34M_MessageStatsReport.txt,MessageStatsReport,34,TEST,MessageStatsReport,FirstContactRouter,83,120,0.1961,57.9351,3360.1477,7.5854,516.2375
TEST_FirstContactRouter_83_120_43M_MessageStatsReport.txt,MessageStatsReport,43,TEST,MessageStatsReport,FirstContactRouter,83,120,0.1961,57.9351,3360.1477,7.5854,516.2375
TEST_FirstContactRouter_83_120_57M_MessageStatsReport.txt,MessageStatsReport,57,TEST,MessageStatsReport,FirstContactRouter,83,120,0.1961,57.9351,3360.1477,7.5854,516.2375
TEST_FirstContactRouter_83_120_5M_MessageStatsReport.txt,MessageStatsReport,5,TEST,MessageStatsReport,FirstContactRouter,83,120,0.1698,63.8802,3226.2848,8.0408,468.8138
TEST_FirstContactRouter_83_120_60M_MessageStatsReport.txt,MessageStatsReport,60,TEST,MessageStatsReport,FirstContactRouter,83,120,0.1961,57.9351,3360.1477,7.5854,516.2375
TEST_FirstContactRouter_83_120_77M_MessageStatsReport.txt,MessageStatsReport,77,TEST,MessageStatsReport,FirstContactRouter,83,120,0.1961,57.9351,3360.1477,7.5854,516.2375
TEST_FirstContactRouter_83_120_92M_MessageStatsReport.txt,MessageStatsReport,92,TEST,MessageStatsReport,FirstContactRouter,83,120,0.1961,57.9351,3360.1477,7.5854,516.2375
TEST_FirstContactRouter_83_120_9M_MessageStatsReport.txt,MessageStatsReport,9,TEST,MessageStatsReport,FirstContactRouter,83,120,0.198,57.4352,3365.8832,7.8249,512.8927
TEST_FirstContactRouter_83_133_100M_MessageStatsReport.txt,MessageStatsReport,100,TEST,MessageStatsReport,FirstContactRouter,83,133,0.2132,55.5903,3737.467,8.0075,544.6827
TEST_FirstContactRouter_83_133_15M_MessageStatsReport.txt,MessageStatsReport,15,TEST,MessageStatsReport,FirstContactRouter,83,133,0.2131,55.526,3769.3701,7.9448,546.204
TEST_FirstContactRouter_83_133_22M_MessageStatsReport.txt,MessageStatsReport,22,TEST,MessageStatsReport,FirstContactRouter,83,133,0.2132,55.5903,3737.467,8.0075,544.6827
TEST_FirstContactRouter_83_133_34M_MessageStatsReport.txt,MessageStatsReport,34,TEST,MessageStatsReport,FirstContactRouter,83,133,0.2132,55.5903,3737.467,8.0075,544.6827
TEST_FirstContactRouter_83_133_43M_MessageStatsReport.txt,MessageStatsReport,43,TEST,MessageStatsReport,FirstContactRouter,83,133,0.2132,55.5903,3737.467,8.0075,544.6827
TEST_FirstContactRouter_83_133_57M_MessageStatsReport.txt,MessageStatsReport,57,TEST,MessageStatsReport,FirstContactRouter,83,133,0.2132,55.5903,3737.467,8.0075,544.6827
TEST_FirstContactRouter_83_133_5M_MessageStatsReport.txt,MessageStatsReport,5,TEST,MessageStatsReport,FirstContactRouter,83,133,0.1797,61.8166,3474.5825,8.3115,483.7033
TEST_FirstContactRouter_83_133_60M_MessageStatsReport.txt,MessageStatsReport,60,TEST,MessageStatsReport,FirstContactRouter,83,133,0.2132,55.5903,3737.467,8.0075,544.6827
TEST_FirstContactRouter_83_133_77M_MessageStatsReport.txt,MessageStatsReport,77,TEST,MessageStatsReport,FirstContactRouter,83,133,0.2132,55.5903,3737.467,8.0075,544.6827
TEST_FirstContactRouter_83_133_92M_MessageStatsReport.txt,MessageStatsReport,92,TEST,MessageStatsReport,FirstContactRouter,83,133,0.2132,55.5903,3737.467,8.0075,544.6827
TEST_FirstContactRouter_83_133_9M_MessageStatsReport.txt,MessageStatsReport,9,TEST,MessageStatsReport,FirstContactRouter,83,133,0.2097,56.347,3738.8066,8.0263,542.7401
TEST_FirstContactRouter_83_154_100M_MessageStatsReport.txt,MessageStatsReport,100,TEST,MessageStatsReport,FirstContactRouter,83,154,0.2426,51.2269,4318.0235,8.5371,592.3929
TEST_FirstContactRouter_83_154_15M_MessageStatsReport.txt,MessageStatsReport,15,TEST,MessageStatsReport,FirstContactRouter,83,154,0.2426,51.2256,4328.5524,8.4463,592.6677
TEST_FirstContactRouter_83_154_22M_MessageStatsReport.txt,MessageStatsReport,22,TEST,MessageStatsReport,FirstContactRouter,83,154,0.2426,51.2269,4318.0235,8.5371,592.3929
TEST_FirstContactRouter_83_154_34M_MessageStatsReport.txt,MessageStatsReport,34,TEST,MessageStatsReport,FirstContactRouter,83,154,0.2426,51.2269,4318.0235,8.5371,592.3929
TEST_FirstContactRouter_83_154_43M_MessageStatsReport.txt,MessageStatsReport,43,TEST,MessageStatsReport,FirstContactRouter,83,154,0.2426,51.2269,4318.0235,8.5371,592.3929
TEST_FirstContactRouter_83_154_57M_MessageStatsReport.txt,MessageStatsReport,57,TEST,MessageStatsReport,FirstContactRouter,83,154,0.2426,51.2269,4318.0235,8.5371,592.3929
TEST_FirstContactRouter_83_154_5M_MessageStatsReport.txt,MessageStatsReport,5,TEST,MessageStatsReport,FirstContactRouter,83,154,0.1901,60.1496,3831.0324,8.9189,498.8487
TEST_FirstContactRouter_83_154_60M_MessageStatsReport.txt,MessageStatsReport,60,TEST,MessageStatsReport,FirstContactRouter,83,154,0.2426,51.2269,4318.0235,8.5371,592.3929
TEST_FirstContactRouter_83_154_77M_MessageStatsReport.txt,MessageStatsReport,77,TEST,MessageStatsReport,FirstContactRouter,83,154,0.2426,51.2269,4318.0235,8.5371,592.3929
TEST_FirstContactRouter_83_154_92M_MessageStatsReport.txt,MessageStatsReport,92,TEST,MessageStatsReport,FirstContactRouter,83,154,0.2426,51.2269,4318.0235,8.5371,592.3929
TEST_FirstContactRouter_83_154_9M_MessageStatsReport.txt,MessageStatsReport,9,TEST,MessageStatsReport,FirstContactRouter,83,154,0.2364,52.5888,4301.0274,8.5624,584.1583
TEST_FirstContactRouter_83_168_100M_MessageStatsReport.txt,MessageStatsReport,100,TEST,MessageStatsReport,FirstContactRouter,83,168,0.2652,48.3884,4693.9689,8.8008,618.1218
TEST_FirstContactRouter_83_168_15M_MessageStatsReport.txt,MessageStatsReport,15,TEST,MessageStatsReport,FirstContactRouter,83,168,0.2602,49.1346,4708.4812,8.8084,622.5048
TEST_FirstContactRouter_83_168_22M_MessageStatsReport.txt,MessageStatsReport,22,TEST,MessageStatsReport,FirstContactRouter,83,168,0.2652,48.3884,4693.9689,8.8008,618.1218
TEST_FirstContactRouter_83_168_34M_MessageStatsReport.txt,MessageStatsReport,34,TEST,MessageStatsReport,FirstContactRouter,83,168,0.2652,48.3884,4693.9689,8.8008,618.1218
TEST_FirstContactRouter_83_168_43M_MessageStatsReport.txt,MessageStatsReport,43,TEST,MessageStatsReport,FirstContactRouter,83,168,0.2652,48.3884,4693.9689,8.8008,618.1218
TEST_FirstContactRouter_83_168_57M_MessageStatsReport.txt,MessageStatsReport,57,TEST,MessageStatsReport,FirstContactRouter,83,168,0.2652,48.3884,4693.9689,8.8008,618.1218
TEST_FirstContactRouter_83_168_5M_MessageStatsReport.txt,MessageStatsReport,5,TEST,MessageStatsReport,FirstContactRouter,83,168,0.1979,58.5134,4061.3525,9.0752,509.7779
TEST_FirstContactRouter_83_168_60M_MessageStatsReport.txt,MessageStatsReport,60,TEST,MessageStatsReport,FirstContactRouter,83,168,0.2652,48.3884,4693.9689,8.8008,618.1218
TEST_FirstContactRouter_83_168_77M_MessageStatsReport.txt,MessageStatsReport,77,TEST,MessageStatsReport,FirstContactRouter,83,168,0.2652,48.3884,4693.9689,8.8008,618.1218
TEST_FirstContactRouter_83_168_92M_MessageStatsReport.txt,MessageStatsReport,92,TEST,MessageStatsReport,FirstContactRouter,83,168,0.2652,48.3884,4693.9689,8.8008,618.1218
TEST_FirstContactRouter_83_168_9M_MessageStatsReport.txt,MessageStatsReport,9,TEST,MessageStatsReport,FirstContactRouter,83,168,0.2516,50.5313,4649.2096,8.7406,612.0321
TEST_FirstContactRouter_83_180_100M_MessageStatsReport.txt,MessageStatsReport,100,TEST,MessageStatsReport,FirstContactRouter,83,180,0.278,47.0968,5061.4174,8.9718,645.1849
TEST_FirstContactRouter_83_180_15M_MessageStatsReport.txt,MessageStatsReport,15,TEST,MessageStatsReport,FirstContactRouter,83,180,0.2774,47.083,5035.6976,8.9509,646.0553
TEST_FirstContactRouter_83_180_22M_MessageStatsReport.txt,MessageStatsReport,22,TEST,MessageStatsReport,FirstContactRouter,83,180,0.278,47.0968,5061.4174,8.9718,645.1849
TEST_FirstContactRouter_83_180_34M_MessageStatsReport.txt,MessageStatsReport,34,TEST,MessageStatsReport,FirstContactRouter,83,180,0.278,47.0968,5061.4174,8.9718,645.1849
TEST_FirstContactRouter_83_180_43M_MessageStatsReport.txt,MessageStatsReport,43,TEST,MessageStatsReport,FirstContactRouter,83,180,0.278,47.0968,5061.4174,8.9718,645.1849
TEST_FirstContactRouter_83_180_57M_MessageStatsReport.txt,MessageStatsReport,57,TEST,MessageStatsReport,FirstContactRouter,83,180,0.278,47.0968,5061.4174,8.9718,645.1849
TEST_FirstContactRouter_83_180_5M_MessageStatsReport.txt,MessageStatsReport,5,TEST,MessageStatsReport,FirstContactRouter,83,180,0.2025,57.8827,4396.3577,9.7095,516.9575
TEST_FirstContactRouter_83_180_60M_MessageStatsReport.txt,MessageStatsReport,60,TEST,MessageStatsReport,FirstContactRouter,83,180,0.278,47.0968,5061.4174,8.9718,645.1849
TEST_FirstContactRouter_83_180_77M_MessageStatsReport.txt,MessageStatsReport,77,TEST,MessageStatsReport,FirstContactRouter,83,180,0.278,47.0968,5061.4174,8.9718,645.1849
TEST_FirstContactRouter_83_180_92M_MessageStatsReport.txt,MessageStatsReport,92,TEST,MessageStatsReport,FirstContactRouter,83,180,0.278,47.0968,5061.4174,8.9718,645.1849
TEST_FirstContactRouter_83_180_9M_MessageStatsReport.txt,MessageStatsReport,9,TEST,MessageStatsReport,FirstContactRouter,83,180,0.2739,47.2461,4975.526,8.9546,629.6297
TEST_FirstContactRouter_83_220_100M_MessageStatsReport.txt,MessageStatsReport,100,TEST,MessageStatsReport,FirstContactRouter,83,220,0.3302,41.564,6049.4248,9.4772,725.5952
TEST_FirstContactRouter_83_220_15M_MessageStatsReport.txt,MessageStatsReport,15,TEST,MessageStatsReport,FirstContactRouter,83,220,0.32,43.0497,6058.6852,9.4227,726.5866
TEST_FirstContactRouter_83_220_22M_MessageStatsReport.txt,MessageStatsReport,22,TEST,MessageStatsReport,FirstContactRouter,83,220,0.3302,41.564,6049.4248,9.4772,725.5952
TEST_FirstContactRouter_83_220_34M_MessageStatsReport.txt,MessageStatsReport,34,TEST,MessageStatsReport,FirstContactRouter,83,220,0.3302,41.564,6049.4248,9.4772,725.5952
TEST_FirstContactRouter_83_220_43M_MessageStatsReport.txt,MessageStatsReport,43,TEST,MessageStatsReport,FirstContactRouter,83,220,0.3302,41.564,6049.4248,9.4772,725.5952
TEST_FirstContactRouter_83_220_57M_MessageStatsReport.txt,MessageStatsReport,57,TEST,MessageStatsReport,FirstContactRouter,83,220,0.3302,41.564,6049.4248,9.4772,725.5952
TEST_FirstContactRouter_83_220_5M_MessageStatsReport.txt,MessageStatsReport,5,TEST,MessageStatsReport,FirstContactRouter,83,220,0.2169,55.0904,4967.7214,10.6011,532.893
TEST_FirstContactRouter_83_220_60M_MessageStatsReport.txt,MessageStatsReport,60,TEST,MessageStatsReport,FirstContactRouter,83,220,0.3302,41.564,6049.4248,9.4772,725.5952
TEST_FirstContactRouter_83_220_77M_MessageStatsReport.txt,MessageStatsReport,77,TEST,MessageStatsReport,FirstContactRouter,83,220,0.3302,41.564,6049.4248,9.4772,725.5952
TEST_FirstContactRouter_83_220_92M_MessageStatsReport.txt,MessageStatsReport,92,TEST,MessageStatsReport,FirstContactRouter,83,220,0.3302,41.564,6049.4248,9.4772,725.5952
TEST_FirstContactRouter_83_220_9M_MessageStatsReport.txt,MessageStatsReport,9,TEST,MessageStatsReport,FirstContactRouter,83,220,0.2981,45.2541,5890.9197,9.6157,692.4084
TEST_FirstContactRouter_83_240_100M_MessageStatsReport.txt,MessageStatsReport,100,TEST,MessageStatsReport,FirstContactRouter,83,240,0.3507,39.9545,6447.0474,9.6131,762.2451
TEST_FirstContactRouter_83_240_15M_MessageStatsReport.txt,MessageStatsReport,15,TEST,MessageStatsReport,FirstContactRouter,83,240,0.3483,40.2369,6586.2026,9.7243,761.6925
TEST_FirstContactRouter_83_240_22M_MessageStatsReport.txt,MessageStatsReport,22,TEST,MessageStatsReport,FirstContactRouter,83,240,0.3507,39.9545,6447.0474,9.6131,762.2451
TEST_FirstContactRouter_83_240_34M_MessageStatsReport.txt,MessageStatsReport,34,TEST,MessageStatsReport,FirstContactRouter,83,240,0.3507,39.9545,6447.0474,9.6131,762.2451
TEST_FirstContactRouter_83_240_43M_MessageStatsReport.txt,MessageStatsReport,43,TEST,MessageStatsReport,FirstContactRouter,83,240,0.3507,39.9545,6447.0474,9.6131,762.2451
TEST_FirstContactRouter_83_240_57M_MessageStatsReport.txt,MessageStatsReport,57,TEST,MessageStatsReport,FirstContactRouter,83,240,0.3507,39.9545,6447.0474,9.6131,762.2451
TEST_FirstContactRouter_83_240_5M_MessageStatsReport.txt,MessageStatsReport,5,TEST,MessageStatsReport,FirstContactRouter,83,240,0.2161,55.7503,5159.7454,10.7828,538.3359
TEST_FirstContactRouter_83_240_60M_MessageStatsReport.txt,MessageStatsReport,60,TEST,MessageStatsReport,FirstContactRouter,83,240,0.3507,39.9545,6447.0474,9.6131,762.2451
TEST_FirstContactRouter_83_240_77M_MessageStatsReport.txt,MessageStatsReport,77,TEST,MessageStatsReport,FirstContactRouter,83,240,0.3507,39.9545,6447.0474,9.6131,762.2451
TEST_FirstContactRouter_83_240_92M_MessageStatsReport.txt,MessageStatsReport,92,TEST,MessageStatsReport,FirstContactRouter,83,240,0.3507,39.9545,6447.0474,9.6131,762.2451
TEST_FirstContactRouter_83_240_9M_MessageStatsReport.txt,MessageStatsReport,9,TEST,MessageStatsReport,FirstContactRouter,83,240,0.3156,43.3833,6256.8174,9.9063,714.9954
TEST_FirstContactRouter_83_275_100M_MessageStatsReport.txt,MessageStatsReport,100,TEST,MessageStatsReport,FirstContactRouter,83,275,0.3844,37.4909,7392.3596,10.0378,829.7046
TEST_FirstContactRouter_83_275_15M_MessageStatsReport.txt,MessageStatsReport,15,TEST,MessageStatsReport,FirstContactRouter,83,275,0.3813,37.7099,7312.1666,9.933,824.8701
TEST_FirstContactRouter_83_275_22M_MessageStatsReport.txt,MessageStatsReport,22,TEST,MessageStatsReport,FirstContactRouter,83,275,0.3844,37.4909,7392.3596,10.0378,829.7046
TEST_FirstContactRouter_83_275_34M_MessageStatsReport.txt,MessageStatsReport,34,TEST,MessageStatsReport,FirstContactRouter,83,275,0.3844,37.4909,7392.3596,10.0378,829.7046
TEST_FirstContactRouter_83_275_43M_MessageStatsReport.txt,MessageStatsReport,43,TEST,MessageStatsReport,FirstContactRouter,83,275,0.3844,37.4909,7392.3596,10.0378,829.7046
TEST_FirstContactRouter_83_275_57M_MessageStatsReport.txt,MessageStatsReport,57,TEST,MessageStatsReport,FirstContactRouter,83,275,0.3844,37.4909,7392.3596,10.0378,829.7046
TEST_FirstContactRouter_83_275_5M_MessageStatsReport.txt,MessageStatsReport,5,TEST,MessageStatsReport,FirstContactRouter,83,275,0.2236,54.4188,5471.5211,11.2742,547.2625
TEST_FirstContactRouter_83_275_60M_MessageStatsReport.txt,MessageStatsReport,60,TEST,MessageStatsReport,FirstContactRouter,83,275,0.3844,37.4909,7392.3596,10.0378,829.7046
TEST_FirstContactRouter_83_275_77M_MessageStatsReport.txt,MessageStatsReport,77,TEST,MessageStatsReport,FirstContactRouter,83,275,0.3844,37.4909,7392.3596,10.0378,829.7046
TEST_FirstContactRouter_83_275_92M_MessageStatsReport.txt,MessageStatsReport,92,TEST,MessageStatsReport,FirstContactRouter,83,275,0.3844,37.4909,7392.3596,10.0378,829.7046
TEST_FirstContactRouter_83_275_9M_MessageStatsReport.txt,MessageStatsReport,9,TEST,MessageStatsReport,FirstContactRouter,83,275,0.3447,40.5509,6967.0251,10.5263,744.7817
TEST_FirstContactRouter_83_290_100M_MessageStatsReport.txt,MessageStatsReport,100,TEST,MessageStatsReport,FirstContactRouter,83,290,0.3965,36.7114,7773.1938,10.1546,858.0574
TEST_FirstContactRouter_83_290_15M_MessageStatsReport.txt,MessageStatsReport,15,TEST,MessageStatsReport,FirstContactRouter,83,290,0.3956,36.6732,7775.8005,10.2241,850.4091
TEST_FirstContactRouter_83_290_22M_MessageStatsReport.txt,MessageStatsReport,22,TEST,MessageStatsReport,FirstContactRouter,83,290,0.4007,36.3199,7760.0178,10.1304,855.6131
TEST_FirstContactRouter_83_290_34M_MessageStatsReport.txt,MessageStatsReport,34,TEST,MessageStatsReport,FirstContactRouter,83,290,0.3965,36.7114,7773.1938,10.1546,858.0574
TEST_FirstContactRouter_83_290_43M_MessageStatsReport.txt,MessageStatsReport,43,TEST,MessageStatsReport,FirstContactRouter,83,290,0.3965,36.7114,7773.1938,10.1546,858.0574
TEST_FirstContactRouter_83_290_57M_MessageStatsReport.txt,MessageStatsReport,57,TEST,MessageStatsReport,FirstContactRouter,83,290,0.3965,36.7114,7773.1938,10.1546,858.0574
TEST_FirstContactRouter_83_290_5M_MessageStatsReport.txt,MessageStatsReport,5,TEST,MessageStatsReport,FirstContactRouter,83,290,0.2281,53.4716,5653.064,11.5272,547.9928
TEST_FirstContactRouter_83_290_60M_MessageStatsReport.txt,MessageStatsReport,60,TEST,MessageStatsReport,FirstContactRouter,83,290,0.3965,36.7114,7773.1938,10.1546,858.0574
TEST_FirstContactRouter_83_290_77M_MessageStatsReport.txt,MessageStatsReport,77,TEST,MessageStatsReport,FirstContactRouter,83,290,0.3965,36.7114,7773.1938,10.1546,858.0574
TEST_FirstContactRouter_83_290_92M_MessageStatsReport.txt,MessageStatsReport,92,TEST,MessageStatsReport,FirstContactRouter,83,290,0.3965,36.7114,7773.1938,10.1546,858.0574
TEST_FirstContactRouter_83_290_9M_MessageStatsReport.txt,MessageStatsReport,9,TEST,MessageStatsReport,FirstContactRouter,83,290,0.3462,40.5568,7193.1542,10.686,759.3669
TEST_FirstContactRouter_83_300_100M_MessageStatsReport.txt,MessageStatsReport,100,TEST,MessageStatsReport,FirstContactRouter,83,300,0.4132,35.4594,8011.8818,10.2882,870.9289
TEST_FirstContactRouter_83_300_15M_MessageStatsReport.txt,MessageStatsReport,15,TEST,MessageStatsReport,FirstContactRouter,83,300,0.4016,36.4375,7997.7975,10.3124,867.5994
TEST_FirstContactRouter_83_300_22M_MessageStatsReport.txt,MessageStatsReport,22,TEST,MessageStatsReport,FirstContactRouter,83,300,0.4111,35.5781,7976.3014,10.2504,872.0178
TEST_FirstContactRouter_83_300_34M_MessageStatsReport.txt,MessageStatsReport,34,TEST,MessageStatsReport,FirstContactRouter,83,300,0.4132,35.4594,8011.8818,10.2882,870.9289
TEST_FirstContactRouter_83_300_43M_MessageStatsReport.txt,MessageStatsReport,43,TEST,MessageStatsReport,FirstContactRouter,83,300,0.4132,35.4594,8011.8818,10.2882,870.9289
TEST_FirstContactRouter_83_300_57M_MessageStatsReport.txt,MessageStatsReport,57,TEST,MessageStatsReport,FirstContactRouter,83,300,0.4132,35.4594,8011.8818,10.2882,870.9289
TEST_FirstContactRouter_83_300_5M_MessageStatsReport.txt,MessageStatsReport,5,TEST,MessageStatsReport,FirstContactRouter,83,300,0.2195,55.8338,5645.8184,11.5447,550.4961
TEST_FirstContactRouter_83_300_60M_MessageStatsReport.txt,MessageStatsReport,60,TEST,MessageStatsReport,FirstContactRouter,83,300,0.4132,35.4594,8011.8818,10.2882,870.9289
TEST_FirstContactRouter_83_300_77M_MessageStatsReport.txt,MessageStatsReport,77,TEST,MessageStatsReport,FirstContactRouter,83,300,0.4132,35.4594,8011.8818,10.2882,870.9289
TEST_FirstContactRouter_83_300_92M_MessageStatsReport.txt,MessageStatsReport,92,TEST,MessageStatsReport,FirstContactRouter,83,300,0.4132,35.4594,8011.8818,10.2882,870.9289
TEST_FirstContactRouter_83_300_9M_MessageStatsReport.txt,MessageStatsReport,9,TEST,MessageStatsReport,FirstContactRouter,83,300,0.3562,39.5433,7360.0934,10.828,765.4199
TEST_FirstContactRouter_83_60_100M_MessageStatsReport.txt,MessageStatsReport,100,TEST,MessageStatsReport,FirstContactRouter,83,60,0.1039,78.7427,1719.443,5.7934,366.8233
TEST_FirstContactRouter_83_60_15M_MessageStatsReport.txt,MessageStatsReport,15,TEST,MessageStatsReport,FirstContactRouter,83,60,0.1039,78.7427,1719.443,5.7934,366.8233
TEST_FirstContactRouter_83_60_22M_MessageStatsReport.txt,MessageStatsReport,22,TEST,MessageStatsReport,FirstContactRouter,83,60,0.1039,78.7427,1719.443,5.7934,366.8233
TEST_FirstContactRouter_83_60_34M_MessageStatsReport.txt,MessageStatsReport,34,TEST,MessageStatsReport,FirstContactRouter,83,60,0.1039,78.7427,1719.443,5.7934,366.8233
TEST_FirstContactRouter_83_60_43M_MessageStatsReport.txt,MessageStatsReport,43,TEST,MessageStatsReport,FirstContactRouter,83,60,0.1039,78.7427,1719.443,5.7934,366.8233
TEST_FirstContactRouter_83_60_57M_MessageStatsReport.txt,MessageStatsReport,57,TEST,MessageStatsReport,FirstContactRouter,83,60,0.1039,78.7427,1719.443,5.7934,366.8233
TEST_FirstContactRouter_83_60_5M_MessageStatsReport.txt,MessageStatsReport,5,TEST,MessageStatsReport,FirstContactRouter,83,60,0.1021,79.5726,1710.4593,5.8811,364.6994
TEST_FirstContactRouter_83_60_60M_MessageStatsReport.txt,MessageStatsReport,60,TEST,MessageStatsReport,FirstContactRouter,83,60,0.1039,78.7427,1719.443,5.7934,366.8233
TEST_FirstContactRouter_83_60_77M_MessageStatsReport.txt,MessageStatsReport,77,TEST,MessageStatsReport,FirstContactRouter,83,60,0.1039,78.7427,1719.443,5.7934,366.8233
TEST_FirstContactRouter_83_60_92M_MessageStatsReport.txt,MessageStatsReport,92,TEST,MessageStatsReport,FirstContactRouter,83,60,0.1039,78.7427,1719.443,5.7934,366.8233
TEST_FirstContactRouter_83_60_9M_MessageStatsReport.txt,MessageStatsReport,9,TEST,MessageStatsReport,FirstContactRouter,83,60,0.1034,78.9604,1724.8602,5.8377,367.583
TEST_FirstContactRouter_83_83_100M_MessageStatsReport.txt,MessageStatsReport,100,TEST,MessageStatsReport,FirstContactRouter,83,83,0.1401,69.3432,2387.166,6.6812,426.5429
TEST_FirstContactRouter_83_83_15M_MessageStatsReport.txt,MessageStatsReport,15,TEST,MessageStatsReport,FirstContactRouter,83,83,0.1401,69.3432,2387.166,6.6812,426.5429
TEST_FirstContactRouter_83_83_22M_MessageStatsReport.txt,MessageStatsReport,22,TEST,MessageStatsReport,FirstContactRouter,83,83,0.1401,69.3432,2387.166,6.6812,426.5429
TEST_FirstContactRouter_83_83_34M_MessageStatsReport.txt,MessageStatsReport,34,TEST,MessageStatsReport,FirstContactRouter,83,83,0.1401,69.3432,2387.166,6.6812,426.5429
TEST_FirstContactRouter_83_83_43M_MessageStatsReport.txt,MessageStatsReport,43,TEST,MessageStatsReport,FirstContactRouter,83,83,0.1401,69.3432,2387.166,6.6812,426.5429
TEST_FirstContactRouter_83_83_57M_MessageStatsReport.txt,MessageStatsReport,57,TEST,MessageStatsReport,FirstContactRouter,83,83,0.1401,69.3432,2387.166,6.6812,426.5429
TEST_FirstContactRouter_83_83_5M_MessageStatsReport.txt,MessageStatsReport,5,TEST,MessageStatsReport,FirstContactRouter,83,83,0.1338,70.9982,2308.2921,6.7522,414.6079
TEST_FirstContactRouter_83_83_60M_MessageStatsReport.txt,MessageStatsReport,60,TEST,MessageStatsReport,FirstContactRouter,83,83,0.1401,69.3432,2387.166,6.6812,426.5429
TEST_FirstContactRouter_83_83_77M_MessageStatsReport.txt,MessageStatsReport,77,TEST,MessageStatsReport,FirstContactRouter,83,83,0.1401,69.3432,2387.166,6.6812,426.5429
TEST_FirstContactRouter_83_83_92M_MessageStatsReport.txt,MessageStatsReport,92,TEST,MessageStatsReport,FirstContactRouter,83,83,0.1401,69.3432,2387.166,6.6812,426.5429
TEST_FirstContactRouter_83_83_9M_MessageStatsReport.txt,MessageStatsReport,9,TEST,MessageStatsReport,FirstContactRouter,83,83,0.1403,69.1603,2364.9545,6.638,426.6715
